"release_date","region","issue","epiweek","lag","num_ili","num_patients","num_providers","num_age_0","num_age_1","num_age_2","num_age_3","num_age_4","num_age_5","wili","ili"
2017-10-24,"hhs8",2017-10-01,2016-04-24,75,462,39950,111,75,208,NA,115,40,24,0.983857,1.15645
2017-10-24,"hhs8",2017-10-01,2016-05-01,74,468,38943,106,100,180,NA,133,34,21,0.967427,1.20176
2017-10-24,"hhs8",2017-10-01,2016-05-08,73,410,40772,107,82,154,NA,121,38,15,0.818413,1.00559
2017-10-24,"hhs8",2017-10-01,2016-05-15,72,327,33875,98,91,136,NA,66,24,10,0.73938,0.965314
2017-10-24,"hhs8",2017-10-01,2016-05-22,71,323,30486,84,59,141,NA,79,31,13,0.73781,1.0595
2017-10-24,"hhs8",2017-10-01,2016-05-29,70,318,25928,88,77,126,NA,82,13,20,0.724162,1.22647
2017-10-24,"hhs8",2017-10-01,2016-06-05,69,247,35648,95,85,69,NA,55,25,13,0.568101,0.692886
2017-10-24,"hhs8",2017-10-01,2016-06-12,68,256,35675,92,56,105,NA,69,17,9,0.540166,0.717589
2017-10-24,"hhs8",2017-10-01,2016-06-19,67,197,29719,86,58,69,NA,51,18,1,0.464534,0.662876
2017-10-24,"hhs8",2017-10-01,2016-06-26,66,228,33722,89,55,99,NA,45,17,12,0.477685,0.676116
2017-10-24,"hhs8",2017-10-01,2016-07-03,65,225,31835,90,55,82,NA,60,17,11,0.451657,0.706769
2017-10-24,"hhs8",2017-10-01,2016-07-10,64,263,38314,94,56,110,NA,72,15,10,0.417195,0.686433
2017-10-24,"hhs8",2017-10-01,2016-07-17,63,209,33946,89,52,85,NA,56,9,7,0.43248,0.615684
2017-10-24,"hhs8",2017-10-01,2016-07-24,62,221,34791,89,60,81,NA,57,17,6,0.35978,0.635222
2017-10-24,"hhs8",2017-10-01,2016-07-31,61,160,34556,91,30,60,NA,51,10,9,0.331639,0.463017
2017-10-24,"hhs8",2017-10-01,2016-08-07,60,218,36093,91,40,91,NA,67,13,7,0.389203,0.603995
2017-10-24,"hhs8",2017-10-01,2016-08-14,59,210,33622,88,32,89,NA,66,17,6,0.379123,0.624591
2017-10-24,"hhs8",2017-10-01,2016-08-21,58,227,34569,91,44,107,NA,55,16,5,0.564038,0.656658
2017-10-24,"hhs8",2017-10-01,2016-08-28,57,274,36193,90,45,159,NA,48,16,6,0.831985,0.757052
2017-10-24,"hhs8",2017-10-01,2016-09-04,56,254,32619,88,50,129,NA,49,20,6,0.637444,0.778687
2017-10-24,"hhs8",2017-10-01,2016-09-11,55,302,35609,83,71,128,NA,74,12,17,0.842631,0.8481
2017-10-24,"hhs8",2017-10-01,2016-09-18,54,300,36279,89,72,141,NA,53,16,18,0.784745,0.826925
2017-10-24,"hhs8",2017-10-01,2016-09-25,53,166,27335,88,49,66,NA,38,9,4,0.53557,0.60728
2018-10-05,"hhs8",2018-09-23,2016-10-02,103,358,40757,112,70,159,NA,98,15,16,0.774099,0.878377
2018-10-05,"hhs8",2018-09-23,2016-10-09,102,354,43605,118,74,159,NA,78,26,17,0.911285,0.811834
2018-10-05,"hhs8",2018-09-23,2016-10-16,101,355,40682,116,101,137,NA,76,30,11,0.932084,0.872622
2018-10-05,"hhs8",2018-09-23,2016-10-23,100,377,46356,122,107,157,NA,77,18,18,0.831681,0.813271
2018-10-05,"hhs8",2018-09-23,2016-10-30,99,309,44322,122,78,132,NA,71,19,9,0.506499,0.697171
2018-10-05,"hhs8",2018-09-23,2016-11-06,98,415,45170,122,101,173,NA,92,23,26,0.746585,0.918751
2018-10-05,"hhs8",2018-09-23,2016-11-13,97,424,45489,121,104,189,NA,95,21,15,0.903373,0.932093
2018-10-05,"hhs8",2018-09-23,2016-11-20,96,384,37879,118,115,157,NA,77,15,20,0.7899,1.01375
2018-10-05,"hhs8",2018-09-23,2016-11-27,95,521,46460,119,124,234,NA,106,29,28,1.26446,1.12139
2018-10-05,"hhs8",2018-09-23,2016-12-04,94,512,44629,120,135,203,NA,107,38,29,1.14529,1.14724
2018-10-05,"hhs8",2018-09-23,2016-12-11,93,533,37684,118,152,227,NA,96,40,18,1.29771,1.41439
2018-10-05,"hhs8",2018-09-23,2016-12-18,92,683,31674,107,179,317,NA,111,47,29,2.0834,2.15634
2018-10-05,"hhs8",2018-09-23,2016-12-25,91,605,25195,103,169,199,NA,144,52,41,1.45497,2.40127
2018-10-05,"hhs8",2018-09-23,2017-01-01,90,711,30634,113,194,228,NA,159,69,61,2.25932,2.32095
2018-10-05,"hhs8",2018-09-23,2017-01-08,89,781,34751,115,229,285,NA,153,66,48,1.90851,2.24742
2018-10-05,"hhs8",2018-09-23,2017-01-15,88,774,32133,110,200,328,NA,129,72,45,2.2668,2.40874
2018-10-05,"hhs8",2018-09-23,2017-01-22,87,906,37859,108,233,395,NA,151,70,57,2.07104,2.39309
2018-10-05,"hhs8",2018-09-23,2017-01-29,86,1095,42724,112,282,494,NA,163,101,55,2.27632,2.56296
2018-10-05,"hhs8",2018-09-23,2017-02-05,85,1202,43045,114,290,555,NA,186,109,62,2.29134,2.79243
2018-10-05,"hhs8",2018-09-23,2017-02-12,84,939,39185,112,234,444,NA,148,61,52,2.72703,2.39633
2018-10-05,"hhs8",2018-09-23,2017-02-19,83,801,38945,111,219,295,NA,145,78,64,1.62675,2.05675
2018-10-05,"hhs8",2018-09-23,2017-02-26,82,545,38700,110,138,234,NA,79,53,41,1.458,1.40827
2018-10-05,"hhs8",2018-09-23,2017-03-05,81,559,38406,108,158,213,NA,100,57,31,1.441,1.4555
2018-10-05,"hhs8",2018-09-23,2017-03-12,80,476,37403,105,132,193,NA,65,53,33,1.13172,1.27263
2018-10-05,"hhs8",2018-09-23,2017-03-19,79,441,37197,109,119,194,NA,68,29,31,1.34752,1.18558
2018-10-05,"hhs8",2018-09-23,2017-03-26,78,401,37788,107,105,157,NA,73,27,39,1.13431,1.06118
2018-10-05,"hhs8",2018-09-23,2017-04-02,77,337,35235,104,86,148,NA,48,26,29,1.11224,0.956435
2018-10-05,"hhs8",2018-09-23,2017-04-09,76,297,35221,100,83,117,NA,58,24,15,0.834582,0.843247
2018-10-05,"hhs8",2018-09-23,2017-04-16,75,274,36716,100,65,111,NA,58,27,13,0.855133,0.746269
2018-10-05,"hhs8",2018-09-23,2017-04-23,74,298,34556,100,73,117,NA,47,15,46,0.975584,0.862368
2018-10-05,"hhs8",2018-09-23,2017-04-30,73,256,30953,100,50,128,NA,39,20,19,1.02515,0.82706
2018-10-05,"hhs8",2018-09-23,2017-05-07,72,215,34854,100,59,92,NA,33,16,15,0.576129,0.616859
2018-10-05,"hhs8",2018-09-23,2017-05-14,71,151,26707,97,33,62,NA,31,14,11,0.758802,0.565395
2018-10-05,"hhs8",2018-09-23,2017-05-21,70,161,23287,85,36,73,NA,29,15,8,0.907504,0.691373
2018-10-05,"hhs8",2018-09-23,2017-05-28,69,100,20122,88,26,37,NA,19,14,4,0.593665,0.496968
2018-10-05,"hhs8",2018-09-23,2017-06-04,68,118,30035,80,30,45,NA,26,13,4,0.390797,0.392875
2018-10-05,"hhs8",2018-09-23,2017-06-11,67,84,24875,79,22,39,NA,14,7,2,0.202737,0.337688
2018-10-05,"hhs8",2018-09-23,2017-06-18,66,110,28523,80,27,50,NA,19,10,4,0.490319,0.385654
2018-10-05,"hhs8",2018-09-23,2017-06-25,65,89,29707,81,23,41,NA,14,6,5,0.328928,0.299593
2018-10-05,"hhs8",2018-09-23,2017-07-02,64,76,23300,77,18,38,NA,9,6,5,0.321013,0.32618
2018-10-05,"hhs8",2018-09-23,2017-07-09,63,95,26730,72,29,33,NA,18,7,8,0.339631,0.355406
2018-10-05,"hhs8",2018-09-23,2017-07-16,62,78,27413,77,18,45,NA,9,3,3,0.22517,0.284537
2018-10-05,"hhs8",2018-09-23,2017-07-23,61,75,27504,77,22,35,NA,11,5,2,0.191863,0.272688
2018-10-05,"hhs8",2018-09-23,2017-07-30,60,85,28422,77,28,37,NA,12,5,3,0.33984,0.299064
2018-10-05,"hhs8",2018-09-23,2017-08-06,59,86,28503,73,25,38,NA,12,8,3,0.359646,0.301723
2018-10-05,"hhs8",2018-09-23,2017-08-13,58,88,28369,73,27,41,NA,10,7,3,0.326402,0.310198
2018-10-05,"hhs8",2018-09-23,2017-08-20,57,101,28327,75,25,48,NA,16,9,3,0.419146,0.35655
2018-10-05,"hhs8",2018-09-23,2017-08-27,56,147,29594,76,37,75,NA,20,7,8,0.714684,0.496722
2018-10-05,"hhs8",2018-09-23,2017-09-03,55,139,26530,76,31,63,NA,28,12,5,0.800955,0.523935
2018-10-05,"hhs8",2018-09-23,2017-09-10,54,248,66938,115,67,107,NA,36,22,16,0.331921,0.370492
2018-10-05,"hhs8",2018-09-23,2017-09-17,53,177,56686,121,39,82,NA,27,19,10,0.427048,0.312246
2018-10-05,"hhs8",2018-09-23,2017-09-24,52,300,76428,117,55,105,NA,70,41,29,0.518725,0.392526
2019-10-04,"hhs8",2019-09-22,2017-10-01,103,353,67787,156,95,132,NA,69,39,18,0.473124,0.520749
2019-10-04,"hhs8",2019-09-22,2017-10-08,102,416,65510,148,116,155,NA,78,31,36,0.559737,0.635018
2019-10-04,"hhs8",2019-09-22,2017-10-15,101,428,66795,147,126,159,NA,77,37,29,0.56036,0.640767
2019-10-04,"hhs8",2019-09-22,2017-10-22,100,510,55306,151,138,177,NA,92,63,40,0.697744,0.922142
2019-10-04,"hhs8",2019-09-22,2017-10-29,99,529,68613,151,154,200,NA,97,46,32,0.696275,0.770991
2019-10-04,"hhs8",2019-09-22,2017-11-05,98,582,69116,146,159,220,NA,106,59,38,0.772473,0.842063
2019-10-04,"hhs8",2019-09-22,2017-11-12,97,682,66454,149,196,247,NA,132,57,50,0.842594,1.02627
2019-10-04,"hhs8",2019-09-22,2017-11-19,96,529,53676,151,166,160,NA,105,57,41,0.935706,0.985543
2019-10-04,"hhs8",2019-09-22,2017-11-26,95,706,67675,148,160,268,NA,143,70,65,0.949127,1.04322
2019-10-04,"hhs8",2019-09-22,2017-12-03,94,772,69552,146,209,281,NA,138,86,58,1.13022,1.10996
2019-10-04,"hhs8",2019-09-22,2017-12-10,93,837,60456,147,210,325,NA,177,59,66,1.32612,1.38448
2019-10-04,"hhs8",2019-09-22,2017-12-17,92,1153,56077,146,247,415,NA,247,130,114,1.93549,2.0561
2019-10-04,"hhs8",2019-09-22,2017-12-24,91,1177,42788,150,275,330,NA,279,176,117,2.42647,2.75077
2019-10-04,"hhs8",2019-09-22,2017-12-31,90,1361,48716,148,302,365,NA,318,213,163,2.55038,2.79374
2019-10-04,"hhs8",2019-09-22,2018-01-07,89,1629,59855,136,345,497,NA,377,237,173,2.61857,2.72158
2019-10-04,"hhs8",2019-09-22,2018-01-14,88,1759,57455,142,392,628,NA,360,222,157,2.76747,3.06153
2019-10-04,"hhs8",2019-09-22,2018-01-21,87,1931,60149,140,432,707,NA,392,242,158,2.82465,3.21036
2019-10-04,"hhs8",2019-09-22,2018-01-28,86,2308,62501,146,512,929,NA,454,243,170,3.24954,3.69274
2019-10-04,"hhs8",2019-09-22,2018-02-04,85,2456,72810,152,552,996,NA,454,274,180,3.18167,3.37316
2019-10-04,"hhs8",2019-09-22,2018-02-11,84,3030,93599,153,652,1201,NA,660,313,204,3.02627,3.23721
2019-10-04,"hhs8",2019-09-22,2018-02-18,83,2498,78855,153,528,983,NA,538,285,164,2.93967,3.16784
2019-10-04,"hhs8",2019-09-22,2018-02-25,82,1986,96928,151,405,689,NA,490,241,161,2.16326,2.04894
2019-10-04,"hhs8",2019-09-22,2018-03-04,81,1637,81674,150,332,629,NA,335,211,130,1.89284,2.00431
2019-10-04,"hhs8",2019-09-22,2018-03-11,80,1372,77362,148,310,516,NA,282,151,113,1.60878,1.77348
2019-10-04,"hhs8",2019-09-22,2018-03-18,79,1088,79523,150,234,423,NA,215,135,81,1.2732,1.36816
2019-10-04,"hhs8",2019-09-22,2018-03-25,78,708,52004,128,177,242,NA,142,82,65,1.08504,1.36143
2019-10-04,"hhs8",2019-09-22,2018-04-01,77,900,77075,140,206,331,NA,211,99,53,1.12627,1.16769
2019-10-04,"hhs8",2019-09-22,2018-04-08,76,551,50844,124,132,231,NA,101,50,37,0.842282,1.08371
2019-10-04,"hhs8",2019-09-22,2018-04-15,75,538,75185,140,117,221,NA,125,47,28,0.68162,0.715568
2019-10-04,"hhs8",2019-09-22,2018-04-22,74,681,78836,139,155,259,NA,171,55,41,0.786336,0.863819
2019-10-04,"hhs8",2019-09-22,2018-04-29,73,624,77100,138,151,232,NA,163,52,26,0.643685,0.809339
2019-10-04,"hhs8",2019-09-22,2018-05-06,72,530,86538,136,136,205,NA,117,40,32,0.496602,0.612448
2019-10-04,"hhs8",2019-09-22,2018-05-13,71,540,75409,138,131,236,NA,108,41,24,0.544957,0.716095
2019-10-04,"hhs8",2019-09-22,2018-05-20,70,464,72451,133,107,177,NA,110,39,31,0.549032,0.640433
2019-10-04,"hhs8",2019-09-22,2018-05-27,69,487,50922,134,119,176,NA,124,35,33,0.714392,0.956365
2019-10-04,"hhs8",2019-09-22,2018-06-03,68,415,72482,131,115,153,NA,86,35,26,0.427188,0.572556
2019-10-04,"hhs8",2019-09-22,2018-06-10,67,141,41419,105,44,56,NA,26,13,2,0.313905,0.340423
2019-10-04,"hhs8",2019-09-22,2018-06-17,66,225,53985,129,48,82,NA,56,20,19,0.35226,0.416782
2019-10-04,"hhs8",2019-09-22,2018-06-24,65,243,90320,132,95,67,NA,37,29,15,0.288182,0.269043
2019-10-04,"hhs8",2019-09-22,2018-07-01,64,102,77292,131,25,41,NA,20,9,7,0.221924,0.131967
2019-10-04,"hhs8",2019-09-22,2018-07-08,63,226,96111,132,76,73,NA,49,16,12,0.250119,0.235145
2019-10-04,"hhs8",2019-09-22,2018-07-15,62,199,96243,132,60,73,NA,39,14,13,0.206937,0.206768
2019-10-04,"hhs8",2019-09-22,2018-07-22,61,116,82881,132,41,43,NA,16,8,8,0.163283,0.13996
2019-10-04,"hhs8",2019-09-22,2018-07-29,60,186,93943,130,52,57,NA,45,18,14,0.197282,0.197992
2019-10-04,"hhs8",2019-09-22,2018-08-05,59,261,77555,133,61,99,NA,62,22,17,0.250558,0.336535
2019-10-04,"hhs8",2019-09-22,2018-08-12,58,267,80608,140,67,109,NA,51,23,17,0.255081,0.331233
2019-10-04,"hhs8",2019-09-22,2018-08-19,57,134,34808,84,28,59,NA,26,12,9,0.321643,0.384969
2019-10-04,"hhs8",2019-09-22,2018-08-26,56,307,81412,137,58,148,NA,61,25,15,0.34631,0.377094
2019-10-04,"hhs8",2019-09-22,2018-09-02,55,515,84556,139,101,226,NA,122,42,24,0.527411,0.609064
2019-10-04,"hhs8",2019-09-22,2018-09-09,54,413,89027,138,87,176,NA,99,32,19,0.388545,0.463904
2019-10-04,"hhs8",2019-09-22,2018-09-16,53,489,57878,134,114,209,NA,114,28,24,0.638062,0.844881
2019-10-04,"hhs8",2019-09-22,2018-09-23,52,429,134729,135,86,189,NA,104,33,17,0.568779,0.318417
2020-10-02,"hhs8",2020-09-20,2018-09-30,103,1392,93763,219,293,460,NA,376,145,118,1.53406,1.48459
2020-10-02,"hhs8",2020-09-20,2018-10-07,102,1409,90188,225,335,493,NA,311,136,134,1.59296,1.56229
2020-10-02,"hhs8",2020-09-20,2018-10-14,101,1619,94955,225,402,514,NA,429,135,139,1.7847,1.70502
2020-10-02,"hhs8",2020-09-20,2018-10-21,100,1542,94367,228,372,497,NA,371,167,135,1.72335,1.63405
2020-10-02,"hhs8",2020-09-20,2018-10-28,99,1646,93044,229,368,535,NA,396,179,168,1.84374,1.76906
2020-10-02,"hhs8",2020-09-20,2018-11-04,98,1818,94444,230,448,632,NA,426,166,146,2.03272,1.92495
2020-10-02,"hhs8",2020-09-20,2018-11-11,97,1733,88494,227,433,573,NA,423,175,129,2.17481,1.95832
2020-10-02,"hhs8",2020-09-20,2018-11-18,96,1797,79064,226,503,574,NA,409,169,142,2.37747,2.27284
2020-10-02,"hhs8",2020-09-20,2018-11-25,95,2281,96244,228,555,688,NA,573,267,198,2.51482,2.37002
2020-10-02,"hhs8",2020-09-20,2018-12-02,94,2372,93808,225,572,755,NA,558,286,201,2.69049,2.52857
2020-10-02,"hhs8",2020-09-20,2018-12-09,93,2841,90944,225,666,957,NA,696,310,212,3.26893,3.1239
2020-10-02,"hhs8",2020-09-20,2018-12-16,92,3539,94587,225,859,1072,NA,929,396,283,3.92155,3.74153
2020-10-02,"hhs8",2020-09-20,2018-12-23,91,3882,73097,206,1042,973,NA,1058,479,330,5.37214,5.31075
2020-10-02,"hhs8",2020-09-20,2018-12-30,90,3552,81341,207,796,857,NA,1044,491,364,4.42326,4.3668
2020-10-02,"hhs8",2020-09-20,2019-01-06,89,3540,97883,215,807,886,NA,962,526,359,3.83922,3.61656
2020-10-02,"hhs8",2020-09-20,2019-01-13,88,3202,91007,218,769,950,NA,816,371,296,3.68283,3.51841
2020-10-02,"hhs8",2020-09-20,2019-01-20,87,3486,94137,223,985,1100,NA,820,330,251,3.88763,3.70311
2020-10-02,"hhs8",2020-09-20,2019-01-27,86,4233,98542,220,1157,1504,NA,896,397,279,4.57775,4.29563
2020-10-02,"hhs8",2020-09-20,2019-02-03,85,4600,98709,223,1089,1815,NA,991,428,277,4.96749,4.66016
2020-10-02,"hhs8",2020-09-20,2019-02-10,84,5007,96710,219,1124,2049,NA,1036,464,334,5.56349,5.17733
2020-10-02,"hhs8",2020-09-20,2019-02-17,83,5270,97190,222,1144,2072,NA,1183,478,393,5.86631,5.42237
2020-10-02,"hhs8",2020-09-20,2019-02-24,82,5230,100428,223,1053,2125,NA,1123,524,405,5.58335,5.20771
2020-10-02,"hhs8",2020-09-20,2019-03-03,81,5272,98135,218,1129,2143,NA,1104,473,423,5.69172,5.37219
2020-10-02,"hhs8",2020-09-20,2019-03-10,80,4427,93934,220,985,1654,NA,950,427,411,4.99913,4.71288
2020-10-02,"hhs8",2020-09-20,2019-03-17,79,3490,96694,220,786,1186,NA,806,366,346,3.89435,3.60932
2020-10-02,"hhs8",2020-09-20,2019-03-24,78,2709,92702,217,688,852,NA,596,292,281,3.11083,2.92227
2020-10-02,"hhs8",2020-09-20,2019-03-31,77,2433,89106,216,610,750,NA,566,272,235,2.98252,2.73046
2020-10-02,"hhs8",2020-09-20,2019-04-07,76,1932,86589,219,445,586,NA,507,208,186,2.35014,2.23123
2020-10-02,"hhs8",2020-09-20,2019-04-14,75,1960,88345,215,500,619,NA,463,200,178,2.34954,2.21857
2020-10-02,"hhs8",2020-09-20,2019-04-21,74,1765,89963,212,430,538,NA,437,184,176,2.06094,1.96192
2020-10-02,"hhs8",2020-09-20,2019-04-28,73,1830,89662,215,434,624,NA,398,206,168,2.16572,2.041
2020-10-02,"hhs8",2020-09-20,2019-05-05,72,1697,89467,210,418,586,NA,362,185,146,1.99228,1.89679
2020-10-02,"hhs8",2020-09-20,2019-05-12,71,1650,88163,209,400,553,NA,383,170,144,1.98367,1.87153
2020-10-02,"hhs8",2020-09-20,2019-05-19,70,1595,86646,208,350,509,NA,356,183,197,1.94391,1.84082
2020-10-02,"hhs8",2020-09-20,2019-05-26,69,1286,66598,180,289,390,NA,324,130,153,1.90342,1.93099
2020-10-02,"hhs8",2020-09-20,2019-06-02,68,1429,85069,204,314,385,NA,394,160,176,1.75419,1.67981
2020-10-02,"hhs8",2020-09-20,2019-06-09,67,1127,85309,201,238,334,NA,277,140,138,1.37314,1.32108
2020-10-02,"hhs8",2020-09-20,2019-06-16,66,982,83949,203,190,287,NA,274,111,120,1.21754,1.16976
2020-10-02,"hhs8",2020-09-20,2019-06-23,65,930,85356,204,181,287,NA,242,112,108,1.13164,1.08955
2020-10-02,"hhs8",2020-09-20,2019-06-30,64,711,74945,204,143,215,NA,179,85,89,1.0087,0.948696
2020-10-02,"hhs8",2020-09-20,2019-07-07,63,708,81716,204,140,230,NA,171,85,82,0.871618,0.866415
2020-10-02,"hhs8",2020-09-20,2019-07-14,62,729,86832,205,142,237,NA,175,82,93,0.888526,0.839552
2020-10-02,"hhs8",2020-09-20,2019-07-21,61,670,86753,205,123,228,NA,183,88,48,0.829494,0.772308
2020-10-02,"hhs8",2020-09-20,2019-07-28,60,697,87990,203,144,214,NA,193,77,69,0.831885,0.792135
2020-10-02,"hhs8",2020-09-20,2019-08-04,59,685,86568,205,142,225,NA,182,68,68,0.848467,0.791285
2020-10-02,"hhs8",2020-09-20,2019-08-11,58,754,88415,203,156,261,NA,181,93,63,0.906684,0.852796
2020-10-02,"hhs8",2020-09-20,2019-08-18,57,863,82156,203,159,340,NA,220,69,75,1.05052,1.05044
2020-10-02,"hhs8",2020-09-20,2019-08-25,56,1176,88448,203,238,511,NA,250,87,90,1.37627,1.32959
2020-10-02,"hhs8",2020-09-20,2019-09-01,55,1249,81705,202,281,475,NA,288,111,94,1.58485,1.52867
2020-10-02,"hhs8",2020-09-20,2019-09-08,54,1394,88713,202,262,560,NA,310,150,112,1.64784,1.57136
2020-10-02,"hhs8",2020-09-20,2019-09-15,53,1345,79853,190,265,462,NA,366,141,111,1.6371,1.68434
2020-10-02,"hhs8",2020-09-20,2019-09-22,52,1394,88960,198,300,467,NA,353,144,130,1.62821,1.567
2021-10-08,"hhs8",2021-09-26,2019-09-29,104,1464,89062,223,325,525,NA,369,132,113,1.80463,1.6438
2021-10-08,"hhs8",2021-09-26,2019-10-06,103,1505,94226,229,332,511,NA,380,162,120,1.76108,1.59722
2021-10-08,"hhs8",2021-09-26,2019-10-13,102,1655,98201,232,427,513,NA,416,167,132,1.88607,1.68532
2021-10-08,"hhs8",2021-09-26,2019-10-20,101,1716,96380,231,402,554,NA,430,166,164,1.97889,1.78045
2021-10-08,"hhs8",2021-09-26,2019-10-27,100,1565,86690,232,382,485,NA,398,169,131,2.03455,1.80528
2021-10-08,"hhs8",2021-09-26,2019-11-03,99,1774,93003,227,511,603,NA,392,146,122,2.1253,1.90747
2021-10-08,"hhs8",2021-09-26,2019-11-10,98,1891,85472,229,496,662,NA,416,177,140,2.35069,2.21242
2021-10-08,"hhs8",2021-09-26,2019-11-17,97,2169,89312,229,603,777,NA,468,171,150,2.56644,2.42857
2021-10-08,"hhs8",2021-09-26,2019-11-24,96,2123,70708,228,684,682,NA,469,158,130,3.19706,3.00249
2021-10-08,"hhs8",2021-09-26,2019-12-01,95,2402,86046,230,676,790,NA,567,210,159,2.97176,2.79153
2021-10-08,"hhs8",2021-09-26,2019-12-08,94,2793,83098,224,651,1055,NA,658,229,200,3.61906,3.36109
2021-10-08,"hhs8",2021-09-26,2019-12-15,93,3534,86211,223,893,1368,NA,793,248,232,4.42455,4.09924
2021-10-08,"hhs8",2021-09-26,2019-12-22,92,4681,78163,229,1062,1673,NA,1217,401,328,6.28773,5.98877
2021-10-08,"hhs8",2021-09-26,2019-12-29,91,4231,77108,227,1054,1200,NA,1176,434,367,5.83864,5.48711
2021-10-08,"hhs8",2021-09-26,2020-01-05,90,4336,87007,229,959,1378,NA,1229,397,373,5.23596,4.98351
2021-10-08,"hhs8",2021-09-26,2020-01-12,89,4652,86863,224,1030,1718,NA,1165,397,342,5.60527,5.35556
2021-10-08,"hhs8",2021-09-26,2020-01-19,88,5579,89011,223,1279,2091,NA,1409,480,320,6.54822,6.26776
2021-10-08,"hhs8",2021-09-26,2020-01-26,87,6116,92633,225,1320,2432,NA,1470,531,363,6.83833,6.6024
2021-10-08,"hhs8",2021-09-26,2020-02-02,86,5735,89480,226,1209,2179,NA,1474,525,348,6.70421,6.40925
2021-10-08,"hhs8",2021-09-26,2020-02-09,85,4832,86449,222,1059,1750,NA,1184,482,357,5.8663,5.58942
2021-10-08,"hhs8",2021-09-26,2020-02-16,84,4490,84702,226,1032,1543,NA,1144,439,332,5.46079,5.30094
2021-10-08,"hhs8",2021-09-26,2020-02-23,83,4323,89245,225,909,1436,NA,1168,486,324,5.00611,4.84397
2021-10-08,"hhs8",2021-09-26,2020-03-01,82,4503,87391,212,896,1448,NA,1284,488,387,5.24926,5.1527
2017-10-24,"hhs9",2017-10-01,2015-10-18,102,1161,86357,242,229,499,NA,201,108,124,1.43902,1.34442
2017-10-24,"hhs9",2017-10-01,2015-10-25,101,1237,81404,250,250,502,NA,219,112,154,1.58879,1.51958
2017-10-24,"hhs9",2017-10-01,2015-11-01,100,1344,83226,261,280,592,NA,209,113,150,1.70585,1.61488
2017-10-24,"hhs9",2017-10-01,2015-11-08,99,1336,82070,261,318,526,NA,210,113,169,1.73921,1.62788
2017-10-24,"hhs9",2017-10-01,2015-11-15,98,1584,88682,261,373,676,NA,237,127,171,1.98744,1.78616
2017-10-24,"hhs9",2017-10-01,2015-11-22,97,1155,58914,256,305,393,NA,233,86,138,2.2437,1.96048
2017-10-24,"hhs9",2017-10-01,2015-11-29,96,1639,85319,252,369,623,NA,293,157,197,2.00403,1.92103
2017-10-24,"hhs9",2017-10-01,2015-12-06,95,1599,81888,251,341,638,NA,252,171,197,2.0343,1.95267
2017-10-24,"hhs9",2017-10-01,2015-12-13,94,1493,73442,243,421,465,NA,264,154,189,2.13484,2.0329
2017-10-24,"hhs9",2017-10-01,2015-12-20,93,1351,52023,245,418,352,NA,228,158,195,2.80184,2.59693
2017-10-24,"hhs9",2017-10-01,2015-12-27,92,1385,52175,230,407,368,NA,260,160,190,3.04687,2.65453
2017-10-24,"hhs9",2017-10-01,2016-01-03,91,1911,82213,254,462,577,NA,389,222,261,2.42695,2.32445
2017-10-24,"hhs9",2017-10-01,2016-01-10,90,1872,81445,244,415,726,NA,332,172,227,2.40393,2.29848
2017-10-24,"hhs9",2017-10-01,2016-01-17,89,1958,76985,236,479,765,NA,323,168,223,2.64512,2.54335
2017-10-24,"hhs9",2017-10-01,2016-01-24,88,2366,87648,241,522,941,NA,412,256,235,2.82762,2.69943
2017-10-24,"hhs9",2017-10-01,2016-01-31,87,2715,86147,242,592,1212,NA,404,230,277,3.24343,3.15159
2017-10-24,"hhs9",2017-10-01,2016-02-07,86,3503,88922,244,721,1550,NA,602,307,323,3.96877,3.93941
2017-10-24,"hhs9",2017-10-01,2016-02-14,85,3452,81291,227,667,1575,NA,570,321,319,4.3744,4.24647
2017-10-24,"hhs9",2017-10-01,2016-02-21,84,3500,88836,237,730,1457,NA,596,361,356,3.92775,3.93984
2017-10-24,"hhs9",2017-10-01,2016-02-28,83,3545,90295,245,674,1553,NA,631,346,341,3.84237,3.92602
2017-10-24,"hhs9",2017-10-01,2016-03-06,82,2898,77808,216,565,1252,NA,508,286,287,3.8018,3.72455
2017-10-24,"hhs9",2017-10-01,2016-03-13,81,2553,76491,221,451,963,NA,511,319,309,3.33737,3.33765
2017-10-24,"hhs9",2017-10-01,2016-03-20,80,2171,76908,237,414,839,NA,417,254,247,3.00567,2.82285
2017-10-24,"hhs9",2017-10-01,2016-03-27,79,1773,67671,216,356,696,NA,324,188,209,2.78509,2.62003
2017-10-24,"hhs9",2017-10-01,2016-04-03,78,1785,80980,234,290,743,NA,345,185,222,2.2393,2.20425
2017-10-24,"hhs9",2017-10-01,2016-04-10,77,1609,79074,224,268,693,NA,280,164,204,2.0331,2.0348
2017-10-24,"hhs9",2017-10-01,2016-04-17,76,1409,78800,218,256,614,NA,244,135,160,1.76124,1.78807
2017-10-24,"hhs9",2017-10-01,2016-04-24,75,1288,78016,210,241,545,NA,212,138,152,1.74637,1.65094
2017-10-24,"hhs9",2017-10-01,2016-05-01,74,1213,72930,204,215,535,NA,226,104,133,1.79629,1.66324
2017-10-24,"hhs9",2017-10-01,2016-05-08,73,1032,71457,197,216,389,NA,206,93,128,1.52741,1.44423
2017-10-24,"hhs9",2017-10-01,2016-05-15,72,953,67108,190,212,329,NA,188,93,131,1.49464,1.4201
